MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,ABFRL,ADITYA BIRLA FASHION & RT,       233.65,       231.00,       235.65,       223.35,       232.65,                 59992424.95,259370,N, ,6775,       249.70,       179.70
N,SM,ABINFRA,A B INFRABUILD LIMITED,        11.40,        10.85,        11.85,        10.85,        11.85,                   134200.00,12000,N, ,3,        26.70,        10.85
N,EQ,ACCELYA,ACCELYA SOLN INDIA LTD,      1050.55,      1049.95,      1050.00,      1020.00,      1027.45,                  4108252.65,3968,N, ,469,      1245.20,       701.00
N,EQ,ACE,ACTION CONST EQUIP LTD,        86.40,        86.50,        89.35,        79.00,        80.40,                 25860788.15,304140,N, ,3910,       124.20,        48.20
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,       229.45,       228.00,       233.65,       220.80,       222.80,                691681169.10,3046388,N, ,18026,       238.35,       113.00
N,EQ,ADANIGAS,ADANI GAS LIMITED,       166.40,       165.95,       171.80,       164.20,       165.20,                208593995.70,1240435,N, ,13119,       185.60,        84.00
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,       189.45,       192.80,       197.90,       183.15,       186.85,                313877185.75,1631445,N, ,26276,       243.75,        30.15
N,EQ,ADANIPOWER,ADANI POWER LTD,        61.05,        60.50,        62.15,        59.35,        59.85,                370504993.50,6088733,N, ,16239,        73.80,        33.25
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       332.10,       334.00,       347.95,       323.65,       332.20,                 81430511.25,240341,N, ,4495,       366.40,       191.45
N,EQ,ADFFOODS,ADF FOODS LIMITED,       291.55,       288.00,       303.00,       281.00,       286.50,                  9405689.70,31888,N, ,1197,       330.00,       205.50
N,EQ,ADHUNIKIND,ADHUNIK INDUSTRIES LTD,        39.80,        38.10,        39.70,        38.10,        39.45,                    77887.70,1996,N, ,188,       127.50,        34.00
N,EQ,ADORWELD,ADOR WELDING LTD,       312.95,       312.05,       318.65,       300.00,       302.20,                   767780.15,2497,N, ,463,       384.30,       279.00
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        53.85,        54.10,        55.80,        52.15,        53.05,                   188093.95,3463,N, ,88,        75.00,        49.00
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       170.05,       168.15,       170.05,       163.45,       165.05,                  5138651.90,30790,N, ,1047,       224.90,       142.40
N,EQ,AEGISCHEM,AEGIS LOGISTICS LIMITED,       206.60,       210.00,       223.60,       207.15,       216.30,                143474508.50,661399,N, ,11348,       241.70,       160.00
N,EQ,AFFLE,AFFLE (INDIA) LIMITED,      1651.65,      1649.00,      1720.20,      1633.00,      1686.25,                281827457.05,168439,N, ,9131,      1739.00,       750.00
N,EQ,AGARIND,AGARWAL INDS CORP LTD.,        87.10,        86.65,        89.95,        84.05,        84.70,                   240926.85,2754,N, ,99,       199.00,        68.15
N,EQ,AGCNET,AGC NETWORKS LIMITED,       241.20,       241.20,       253.25,       241.00,       251.90,                  6443187.85,25543,N, ,434,       253.25,        71.95
N,EQ,AGRITECH,AGRI-TECH (INDIA) LIMITED,        45.15,        45.00,        52.00,        44.50,        45.70,                  3525041.65,74042,N, ,1777,        73.40,        41.00
N,EQ,AGROPHOS,AGRO PHOS INDIA LIMITED,        23.65,        22.50,        22.50,        22.50,        22.50,                   149287.50,6635,N, ,85,       155.40,        22.50
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        56.10,        56.85,        56.85,        53.35,        53.35,                   167050.00,3000,N, ,3,       140.00,        36.30
N,EQ,AHLEAST,ASIAN HOTELS (EAST) LTD,       179.70,       181.95,       181.95,       178.00,       178.15,                   228842.15,1281,N, ,89,       256.90,       148.90
N,EQ,AHLUCONT,AHLUWALIA CONT IND LTD,       339.45,       326.50,       341.00,       326.50,       338.20,                  5554799.10,16423,N, ,377,       379.95,       250.50
N,EQ,AHLWEST,ASIAN HOTELS (WEST) LTD,       340.70,       335.00,       357.35,       327.00,       333.15,                  1289134.45,3738,N, ,579,       401.55,       240.00
N,EQ,AIAENG,AIA ENGINEERING LIMITED,      1776.20,      1760.65,      1830.00,      1747.00,      1818.60,                 44146293.10,24570,N, ,2813,      1889.00,      1482.10
N,EQ,AIONJSW,MONNET ISPAT & ENERGY LTD,        14.00,        13.70,        14.40,        13.50,        13.90,                   837759.75,60045,N, ,179,        37.20,         8.55
N,EQ,AIRAN,AIRAN LIMITED,        13.50,        13.50,        13.85,        13.50,        13.50,                    81502.30,6036,N, ,22,        49.60,         8.80
N,EQ,AJANTPHARM,AJANTA PHARMA LIMITED,      1108.40,      1108.00,      1142.00,      1095.10,      1129.90,                 50585253.20,44923,N, ,6011,      1211.00,       825.00
N,EQ,AJMERA,AJMERA REALTY & INF I LTD,       145.25,       145.25,       149.25,       127.15,       129.65,                 11424434.40,82479,N, ,3599,       200.50,        96.30
N,EQ,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       235.15,       237.85,       242.00,       219.95,       225.15,                  1094159.75,4748,N, ,384,       430.00,       175.00
N,EQ,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,         8.00,         8.00,         8.25,         7.65,         7.70,                  1439019.35,181532,N, ,474,        22.70,         5.30
N,EQ,AKZOINDIA,AKZO NOBEL INDIA LIMITED,      2046.50,      2051.00,      2051.95,      2002.00,      2029.25,                 29002427.15,14280,N, ,1067,      2270.00,      1600.00
N,EQ,ALANKIT,ALANKIT LIMITED,        15.30,        15.95,        15.95,        14.55,        14.90,                  1865243.50,124935,N, ,857,        40.70,         9.85
N,EQ,ALBERTDAVD,ALBERT DAVID LIMITED,       476.20,       468.00,       497.40,       451.30,       459.45,                  4209405.20,8914,N, ,636,       549.00,       315.00
N,EQ,ALBK,ALLAHABAD BANK,        17.55,        17.55,        17.80,        16.90,        17.05,                 22926779.40,1324375,N, ,4106,        59.00,        16.70
N,EQ,ALEMBICLTD,ALEMBIC LIMITED,        57.55,        57.00,        58.40,        54.00,        55.45,                 15251207.95,269049,N, ,2351,        64.90,        39.10
N,EQ,ALICON,ALICON CASTALLOY LIMITED,       387.15,       395.65,       416.65,       376.60,       384.05,                  2067171.55,5228,N, ,680,       648.00,       311.00
N,EQ,ALKALI,ALKALI METALS LTD,        50.00,        50.35,        50.35,        46.20,        48.60,                   592091.20,12223,N, ,241,        59.00,        34.10
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2397.65,      2380.10,      2395.00,      2322.05,      2354.35,                 65746717.60,27804,N, ,2814,      2405.00,      1660.00
N,EQ,ALKYLAMINE,ALKYL AMINES CHEM. LTD,      1312.75,      1329.70,      1329.70,      1280.00,      1289.95,                 13625204.20,10452,N, ,1100,      1349.90,       653.05
N,EQ,ALLCARGO,ALLCARGO LOGISTICS LTD,       112.70,       112.70,       115.90,       107.15,       109.90,                 53598650.40,481373,N, ,4820,       124.45,        87.15
N,EQ,ALLSEC,ALLSEC TECHNOLOGIES LTD,       289.55,       291.00,       294.20,       282.00,       282.00,                    89299.90,311,N, ,36,       348.70,       165.00
N,EQ,ALMONDZ,ALMONDZ GLOBAL SEC LTD,        16.25,        16.60,        16.60,        16.00,        16.05,                    35388.50,2180,N, ,10,        26.80,         8.35
N,EQ,ALPA,ALPA LABORATORIES LTD,        18.70,        18.85,        19.00,        18.05,        18.55,                   525159.80,28248,N, ,200,        30.40,        13.20
N,EQ,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       194.40,       194.35,       199.15,       185.25,       188.20,                  3006198.35,15742,N, ,828,       548.00,       150.80
N,EQ,AMARAJABAT,AMARA RAJA BATTERIES LTD.,       767.10,       771.85,       798.00,       728.40,       742.80,                941699695.00,1210722,N, ,30460,       813.85,       572.85
N,EQ,AMBER,AMBER ENTERPRISES (I) LTD,      1510.45,      1514.00,      1535.00,      1431.60,      1449.25,                115244345.70,76852,N, ,6295,      1635.00,       622.00
N,EQ,AMBIKCO,AMBIKA COTTON MILL LTD.,       841.10,       844.75,       845.30,       821.05,       831.75,                  3750664.15,4508,N, ,385,      1165.70,       821.05
N,EQ,AMDIND,AMD INDUSTRIES LIMITED,        17.40,        17.05,        17.70,        16.25,        16.35,                   190328.55,11385,N, ,107,        25.90,        11.80
N,EQ,AMJLAND,AMJ LAND HOLDINGS LIMITED,        22.20,        21.60,        23.40,        21.55,        22.50,                   573021.65,25200,N, ,609,        24.85,        14.30
N,EQ,AMRUTANJAN,AMRUTAJAN HEALTH LTD,       455.50,       450.55,       461.45,       401.55,       426.05,                 11377129.05,25970,N, ,1373,       544.00,       274.35
N,EQ,ANANTRAJ,ANANT RAJ LIMITED,        36.25,        36.85,        37.70,        33.10,        33.70,                 17696865.15,498541,N, ,2466,        40.75,        23.10
N,EQ,ANDHRABANK,ANDHRA BANK,        16.05,        16.10,        16.55,        15.10,        15.75,                  7973191.35,495721,N, ,1951,        33.65,        15.00
N,EQ,ANDHRACEMT,ANDHRA CEMENTS LIMITED,         2.15,         2.20,         2.25,         2.15,         2.25,                    64847.00,28998,N, ,65,         6.60,         1.75
N,EQ,ANDHRSUGAR,ANDHRA SUGARS LTD,       319.75,       319.75,       326.00,       303.10,       308.35,                  9137872.80,28941,N, ,1247,       416.80,       258.75
N,EQ,ANDPAPER,ANDHRA PAPER LIMITED,       291.35,       287.60,       296.00,       280.00,       283.85,                  1827204.35,6314,N, ,429,       504.70,       272.00
N,EQ,ANSALAPI,ANSAL PROP & INFRA LTD,         5.50,         5.55,         5.70,         5.25,         5.25,                   381051.70,70131,N, ,120,        13.90,         3.65
N,EQ,ANUP,THE ANUP ENGINEERING LTD,       603.40,       591.10,       629.60,       589.60,       596.05,                 13237556.00,22111,N, ,849,       651.00,       351.00
N,EQ,APARINDS,APAR INDUSTRIES LTD.,       388.95,       389.00,       392.70,       385.00,       385.90,                  4176231.25,10756,N, ,770,       702.30,       385.00
N,EQ,APCL,ANJANI PORTLAND CEM LTD,       155.20,       158.00,       164.00,       151.00,       152.80,                  1804542.95,11345,N, ,325,       192.70,        96.00
N,EQ,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,       154.60,       161.70,       161.70,       148.00,       149.70,                  8060659.85,53149,N, ,2530,       574.95,       145.05
N,EQ,APEX,APEX FROZEN FOODS LIMITED,       347.60,       347.95,       382.00,       345.00,       363.20,                427655777.75,1164027,N, ,28458,       444.85,       190.00
N,EQ,APLAPOLLO,APL APOLLO TUBES LTD,      1967.25,      1990.10,      2040.00,      1950.10,      1972.25,                 50968518.90,25595,N, ,3020,      2219.00,      1003.30
N,EQ,APLLTD,ALEMBIC PHARMA LTD,       630.70,       622.00,       635.00,       603.15,       622.60,                100117961.30,160198,N, ,3912,       644.00,       435.15
N,EQ,APOLLO,APOLLO MICRO SYSTEMS LTD,        73.80,        75.50,        79.00,        72.25,        72.80,                  3327925.00,43947,N, ,1397,       151.85,        65.00
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      1660.20,      1658.10,      1703.45,      1630.00,      1654.45,                914535740.05,547355,N, ,23168,      1713.00,      1083.10
N,EQ,APOLLOPIPE,APOLLO PIPES LIMITED,       397.75,       397.75,       400.90,       370.20,       389.40,                  4228262.35,10931,N, ,1038,       442.00,       325.10
N,EQ,APOLLOTYRE,APOLLO TYRES LTD,       166.50,       167.00,       169.65,       163.20,       165.60,                373960261.60,2237372,N, ,17997,       235.00,       144.05
N,EQ,APOLSINHOT,APOLLO SINDOORI HOTEL LTD,       743.00,       742.00,       763.00,       724.95,       742.35,                   305090.25,414,N, ,122,      1050.00,       622.00
N,EQ,APTECHT,APTECH LIMITED,       166.05,       164.10,       168.80,       155.05,       156.90,                 89781636.35,553685,N, ,11043,       193.45,       111.60
N,EQ,ARCHIDPLY,ARCHIDPLY IND. LTD,        31.10,        30.70,        31.75,        29.55,        29.65,                   436654.55,14330,N, ,231,        45.90,        22.40
N,EQ,ARCHIES,ARCHIES LTD,        17.30,        17.10,        17.30,        16.45,        16.80,                  1157034.20,69061,N, ,868,        29.25,        15.50
N,EQ,ARENTERP,RAJDARSHAN INDUSTRIES LTD,        10.85,        10.90,        10.90,        10.90,        10.90,                       32.70,3,N, ,1,        12.65,         9.00
N,EQ,ARIES,ARIES AGRO LTD.,        71.75,        71.65,        73.70,        66.25,        67.80,                  2657845.70,37923,N, ,983,        95.80,        41.60
N,EQ,ARIHANT,ARIHANT FOUN & HOU LTD,        23.70,        24.45,        24.45,        22.60,        23.50,                    59965.25,2585,N, ,28,        39.65,        14.15
N,EQ,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,        31.10,        30.70,        32.20,        30.70,        30.75,                     8390.00,273,N, ,19,        66.30,        21.10
N,EQ,ARMANFIN,ARMAN FIN SERV LTD,       722.90,       709.05,       735.60,       709.00,       721.45,                  1721087.10,2379,N, ,277,       786.00,       321.55
N,EQ,AROGRANITE,ARO GRANITE IND. LTD.,        37.90,        38.95,        38.95,        34.20,        35.15,                   429324.25,12014,N, ,437,        58.40,        29.45
N,EQ,ARROWGREEN,ARROW GREENTECH LIMITED,        49.50,        48.65,        50.65,        48.55,        48.55,                   131941.50,2709,N, ,112,       104.00,        44.60
N,EQ,ARSHIYA,ARSHIYA LIMITED,        17.20,        18.40,        18.40,        17.20,        17.55,                   176028.40,10014,N, ,62,        38.30,        14.55
N,EQ,ARSSINFRA,ARSS INFRA PROJ. LTD,        20.25,        20.35,        21.10,        19.00,        20.00,                   223554.10,11143,N, ,90,        63.30,        18.80
N,EQ,ARVIND,ARVIND LIMITED,        42.60,        42.90,        43.40,        40.90,        41.10,                 38422063.70,910566,N, ,3499,        96.60,        34.55
N,EQ,ARVINDFASN,ARVIND FASHIONS LIMITED,       392.20,       388.00,       393.90,       370.90,       376.45,                  2668924.55,6948,N, ,463,      1089.70,       302.60
N,EQ,ARVSMART,ARVIND SMARTSPACES LTD,        94.20,        94.10,        98.00,        92.00,        93.85,                  3067520.00,32388,N, ,1158,       138.80,        70.40
N,EQ,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,       241.20,       240.05,       251.40,       238.00,       248.80,                 86981841.70,356752,N, ,2301,       283.85,       170.00
N,EQ,ASAHISONG,ASAHI SONGWON COLOR LTD,       135.20,       136.00,       136.00,       130.05,       131.50,                   756270.10,5663,N, ,227,       201.00,       104.00
N,EQ,ASAL,AUTOMOTIVE STAMPINGS & AS,        31.65,        31.70,        32.20,        29.30,        30.75,                   241553.50,7770,N, ,68,        62.85,        28.80
N,EQ,ASHAPURMIN,ASHAPURA MINECHEM LTD,        34.05,        34.80,        34.80,        33.80,        34.00,                  1126984.00,33118,N, ,99,        38.35,        16.30
N,EQ,ASHIANA,ASHIANA HOUSING LTD,       111.40,       113.90,       114.60,       104.50,       107.65,                 16159038.65,149128,N, ,1434,       133.80,        86.00
N,EQ,ASHIMASYN,ASHIMA LTD,         7.40,         7.40,         7.60,         7.05,         7.15,                    82799.25,11413,N, ,60,        14.95,         5.45
N,EQ,ASHOKA,ASHOKA BUILDCON LTD,       114.30,       114.50,       116.90,       105.00,       105.45,                 67343192.75,603026,N, ,12308,       155.00,        87.80
N,EQ,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,        87.45,        87.45,        89.80,        83.50,        86.05,                    36155.40,418,N, ,17,       150.00,        80.35
N,EQ,ASIANTILES,ASIAN GRANITO IND. LTD.,       213.40,       213.40,       216.45,       183.95,       204.10,                 11743943.65,58313,N, ,3445,       274.85,       142.05
N,EQ,ASPINWALL,ASPINWALL & CO LTD,       154.95,       157.95,       157.95,       155.00,       155.00,                     6259.00,40,N, ,2,       187.00,       112.60
N,EQ,ASTEC,ASTEC LIFESCIENCES LTD,       472.70,       459.00,       474.90,       436.00,       438.60,                  2290347.55,5067,N, ,495,       562.80,       305.00
